Leadway Provider Network		
Proceedure Code	Proceedure Name	Amount
G0420001	DUODART 0 5 MG 0 4 MG CAPS GSK	₦386.10
G0420001	DUODART 0 5 MG 0 4 MG CAPS GSK	₦386.10
G0420003	CAVERTA 100MG TAB	₦877.50
G0420005	ZINC 20MG TABS	₦35.10
G0420007	CIALIS 20MG TAB	₦21,060.00
G0420009	TADALAFIL 20MG TAB	₦877.50
G0420009	TADALAFIL 20MG TAB	₦877.50
G0420011	FLOMAX MR CAPSULES 400MCG	₦315.90
GAS20001	GASCOL ANTACID 150ML	₦789.75
GAV20001	GAVISCON SUSPENSION	₦2,720.25
GD0133	METOCLOPRAMIDE INJECTION	₦614.25
GD0133A	METOCLOPRAMIDE TAB	₦105.30
GEL20001	GELOFUSINE INF 500ML	₦4,387.50
GEN20001	GENTIAL VIOLET 60ML	₦351.00
GEN20003	GENTIAL VIOLET LOTION 2L	₦1,316.25
GER20001	GERIATIC PHARMATON CAP	₦122.85
GIN20001	GINKGO BILOBA CAPS	₦122.85
GIN20003	GINKGOPAN CAPSULE	₦114.08
GIN20005	GINVITE F CAPS	₦105.30
GLU20001	GLUCOSAMINE SULPHATE CAP	₦175.50
GLU20003	GLUCOSE POWDER SMALL	₦965.25
GON20001	GONAL F 75IU INJ	₦12,285.00
GRA20001	GRANISETRON 1MG 1ML	₦4,387.50
H0110001	OXYTOCIN INJ 10 UNIT	₦526.50
H0110003	SYNTOCINON INJ	₦1,281.15
H0210005	DEPOMEDROL INJ 80MG AMP	₦2,281.50
H0210009	HYDROCORTIZONE 100MG INJ	₦877.50
H0210015	Perilon	₦7.02
H0220003	DEXAMETHASONE 2MG INJ1 VIAL	₦175.50
H0220004	DEXAMETHASONE 4MG INJ1 VIAL	₦175.50
H0220005	DEXAMETHASONE 8MG TAB	₦87.75
H0220007	DEXAMETHASONE CREAM	₦4,387.50
H0220009	PETAZONE DEXAMETHASONE INJ 4MG	₦438.75
H0220011	INJ METHYLPREDNISOLONE 500MG IV	₦12,285.00
H0220013	METHYLPREDNISOLONE CREAM	₦2,632.50
H0310001	LEVOTHYROXINE 100MCG	₦87.75
H0310005	LEVOTHYROXINE Mercury 50MCG	₦87.75
H0310007	THYROXINE TAB 0 5MG	₦105.30
H0310009	THROXINE 100MCG	₦105.30
H0310011	CARBIMAZOLE 5MG TAB	₦70.20
H0310011	CARBIMAZOLE 5MG TAB	₦70.20
H0310015	NEOMERCAZOLE 5MG TAB	₦70.20
H0310020	ANTI ADHESION GUARDIX SOL 5MG	₦11,934.00
HAE20001	HAEMERON CAPS	₦87.75
HB0001	FLUTAMIDE 250MG	₦87.75
HB0006B	CONTIFLO OD TAMSULOSIN 0 4MG	₦87.75
HEA20001	HEALER SUPPOSITORY	₦342.23
HEM20001	HEM 9 CAPS	₦87.75
HIM20001	HIMALAYA BONNISAN LIQUID 120ML	₦1,579.50
HOM20001	HOMTAMIN GINSENG X30	₦122.85
HUM20001	HUMAN ALBUMIN INFUSION	₦68,445.00
HUM20001	HUMAN ALBUMIN INFUSION	₦68,445.00
HYD20001	HYDROGEN PEROXIDE	₦2,281.50
HYD20002	HYDROXOCOBALAMINE INJ 1000IU	₦3,334.50
HYD20004	HYDROXYUREA CAP 500MG	₦105.30
HYD20005	HYDROXYCHLOROQUINE TAB 200MG	₦105.30
HYO20001	HYOSCINE BUTYL BROMIDE 10MG TAB	₦87.75
HYP20001	HYPMAX HYOSCINE BUTYLBROMIDE 10MG 1ML INJ	₦351.00
HYT20001	HYTRIN 2MG	₦263.25
IF0002	5 PERCENT DEXTROSE SALINE INFUSION	₦1,200.00
IF0006	BIOFLEX DARROWS SOLUTION FULL STRENGHT	₦1,200.00
IF0048	MANNITOL 10Percent INTRAVENOUS INJECTION	₦1,000.00
IMI20001	IMIPENEM INJ 500MG	₦8,950.50
IMI20003	IMIPRAMINE 25MG TAB	₦87.75
IMM20001	IMMUNOCAL POWDER	₦2,106.00
INJ20001	INJECTION POWDER BOT	₦351.00
INT20001	INTERFERON INJ	₦47,560.50
IOD20001	IODINE	₦351.00
IPR20001	IPRATROPIUM 500MCG NEBULES	₦9,652.50
IPR20003	IPRATROPIUM INHALER	₦10,530.00
IPR20005	IPRATROPIUM 250MCG NEBULES	₦9,126.00
ISO20001	ISOTRETINOIN 20MG CAPS	₦105.30
ISR20001	ISRADIPINE 2 5MG TAB	₦130.00
J0110003	DOXYCYCLINE 100MG CAP	₦87.75
J0110003	DOXYCYCLINE 100MG CAP	₦87.75
J0110005	TETRACYCLINE CAP 250MG	₦35.10
J0110011	CHLORAMPHEMICOL INJ  500MG	₦1,053.00
J0110027	AMOXYCILLIN 125mg 5ML SUSPENSION	₦1,249.56
J0110029	AMOXYCILLIN 250MG CAP	₦55.00
J0110033	AMOXYCILLIN 500MG CAP	₦55.00
J0110037	BECLOX 500MG CAP	₦175.50
J0110041	UNASYN INJECTION 1 5G	₦1,316.25
J0110043	CRYSTALLINE PENICILLIN 1MU	₦877.50
J0110045	PENICILLIN OINTMENT	₦702.00
J0110049	CLARITHROMYCIN 500MG PER CAP	₦450.00
J0110051	FLOXAPEN 250MG CAP	₦87.75
J0110079	AMOKSICLAV 1 2G INJ	₦1,667.25
J0110080	AMOKSICLAV 600MG INJ	₦1,316.25
J0110123B	AMOXICILLIN CLAVULANIC ACID SYRUP 312 5MG	₦2,808.00
J0110123C	AMOXICILLIN CLAVULANIC ACID 375MG TAB	₦125.36
J0110123D	AMOXICILLIN CLAVULANIC ACID INJ	₦1,667.25
J0110143	AUGMENTIN 1 2G INJ	₦6,000.00
J0110145	AUGMENTIN 1G PER TAB	₦607.14
J0110147	AUGMENTIN 228MG 5ML SUSP	₦3,500.00
J0110149	AUGMENTIN 375MG TAB	₦279.55
J0110151	AUGMENTIN 457MG 5ML SUSP	₦4,387.50
J0110153	AUGMENTIN 625MG PER TAB	₦428.57
J0110291	Enhancin 375MG Tab	₦2,544.75
J0110293	Enhancin 625MG Tab	₦2,281.50
J0110295	FLEMING AMOXICILLIN CLAVULANIC 625MG	₦1,316.25
J0110361	Rapiclav	₦1,755.00
J0110368	AMOVIN AMOXICLAV 625MG TAB	₦152.10
J0110391A	AMPICLOX 500MG CAP GSK	₦122.85
J0110392	AMPICLOX 500mg INJ	₦702.00
J0110395	AMPICLOX DROP	₦526.50
J0110396	AMPICLOX DROP BEECHAM	₦1,228.50
J0110435	CEPHALEXIN 500MG CAPS	₦166.73
J0110439	CEPHALEXIN SYRUP 125MG 5ML  OTHER BRANDS	₦1,491.75
J0110441	CEPHALEXIN SYRUP 250MG 5ML  OTHER BRANDS	₦1,667.25
J0110451	CEPOREX SYRUP 125MG ML	₦3,510.00
J0110453	CEPOREX SYRUP 250MG ML	₦3,861.00
J0110493	ALTACEF CEFUROXIME 250MG TAB	₦114.08
J0110553	CEFUROXIME 250MG TABS	₦1,491.75
J0110557	CEFUROXIME INJ	₦1,579.50
J0110627	PULMICORT NEBULES PER NEBULES	₦55.72
J0110627	PULMICORT NEBULES PER NEBULES	₦55.72
J0110653	ZINACEF 750MG INJ	₦1,755.00
J0110663	ZINNAT 250MG TAB	₦456.30
J0110665	ZINNAT 500MG TAB	₦517.73
J0110681	CEFOTAXIME INJ	₦2,527.20
J0110683	CLAFORAN INJECTION	₦1,755.00
J0110687	FORTUM 1G INJ	₦4,387.50
J0110697	ROCEPHIN INJ 1G	₦7,000.00
J0110699	CEFIXIME CEFINE 200MG TAB	₦193.05
J0110701	CEFIXIME  CEFINE  SUSP	₦2,106.00
J0110709	Orelox	₦4,387.50
J0110712A	ORELOX 200MG TABLETS	₦4,387.50
J0110717	MEROPENEM IV 0 5G	₦12,187.50
J0110718	MEROPENEM IINJECTION	₦26,000.00
J0110718	MEROPENEM IINJECTION	₦26,000.00
J0110789	CO TRIMOXAZOLE  UNBRANDED SEPTRIN  SYRUP	₦438.75
J0110949	Septrin Syrup	₦1,053.00
J0110953	SEPTRIN TABLET	₦87.75
J0111019	ERYTHROMYCIN 125MG 5ML SUSP	₦877.50
J0111021	ERYTHROMYCIN 500MG TAB	₦87.75
J0111023	ROVAMYCIN 3MIU PER TAB	₦280.80
J0111026	CLARITHROMYCIN SUSP 125MG 5ML	₦2,632.50
J0111211	Suitrox 250mg	₦2,106.00
J0111267	ZITHROMAX 250MG	₦585.00
J0111271	Zithromax	₦1,193.40
J0111305	LINCOMYCIN 500MG CAP	₦87.75
J0111307	STREPTOMYCIN INJ 1G	₦1,755.00
J0111309	GENTAMYCIN 280MG INJ	₦351.00
J0111311	GENTAMYCIN 80MG INJ	₦175.50
J0111313	AMIKACINE INJ	₦1,825.20
J0111333	CENOX CIPROFLOXACIN 500MG	₦210.60
J0111335	Ciprotab	₦2,106.00
J0111337	CIPROTAB 200MG INFUSION	₦2,632.50
J0111341	Norbactin	₦1,105.65
J0111343	SPARFLOXACIN 200MG TAB	₦351.00
J0111345	LEVOFLOXACIN 500MG TAB	₦1,140.75
J0111345	LEVOFLOXACIN 500MG TAB	₦1,140.75
J0111367	NITROFURANTOIN 100MG TAB	₦80.00
J0111405	AZITHROMYCIN 250MG CAP EMZOR	₦351.00
J0111405B	EMZOR AZITHROMYCIN SYRUP	₦1,053.00
J0120001	AMOXICILLIN 125MG SYRUP	₦650.00
J0120002	AMOXIL GSK 500 MG	₦73.71
J0120003	AMOXICILLIN 250MG CAP	₦14.04
J0120004	AMOXYL SUSPENSION 125MG 5ML BEECHAM	₦1,667.25
J0120005	AMOXYL 500MG CAP GSK	₦78.98
J0120006	AMOXYL 250MG CAP GSK	₦73.71
J0120007	AMOKSICLAV 625MG TAB	₦220.00
J0120008	AMOKSICLAV 375MG TAB	₦193.05
J0120009	AMOKSIKLAV 156 25MG PER 5ML 100MLS	₦1,842.75
J0120010	AMOKSICLAV 457MG  5MLS	₦2,281.50
J0120011	AMOKSIKLAV 1G TAB	₦175.50
J0120012	AMOKSICLAV SYRUP 312 5MG 5ML	₦2,193.75
J0120013	ENHANCIN 312MG PER 5ML SUSP	₦2,632.50
J0120015	FLEMMING 1G TAB	₦150.43
J0120015B	FLEMMING 625MG TAB	₦131.63
J0120015C	FLEMMING 375MG TAB	₦1,316.25
J0120017	NEOCLAV 228 5MG 5ML	₦2,632.50
J0120019	NEOCLAV 457 MG 5ML	₦2,983.50
J0120021	CLAVAM 228MG 5ML_100MLS	₦3,861.00
J0120023	AMPICILLIN CAP 250MG	₦55.00
J0120025	AMPICILLIN CAP 500MG	₦55.00
J0120027	AMPICILLIN INJ 500MG	₦351.00
J0120029	AMPICILLIN SYRUP 125ML  5ML	₦789.75
J0120031	NEMECILLIN AMPICILLIN 250MG	₦52.65
J0120033	AMPICILLIN CLOXACILLIN 250MG 5ML 100ML SYRUP	₦351.00
J0120035	AMPICILLIN CLOXACILLIN 500MG INJ	₦438.75
J0120037	AMPICILLIN CLOXACILLIN 500MG CAP	₦52.65
J0120039	AMPICLOX 250MG  5ML SUSP 100ML	₦2,106.00
J0120041	AZITHROMYCIN 2G	₦7,020.00
J0120043	AZITHROMYCIN 500MG PER TAB	₦666.67
J0120045	BENZYLEPENICILLIN 2 4 MU INJ	₦877.50
J0120047	CECLOR SYRUP	₦5,265.00
J0120049	CEFACLOR 125MG 5ML SUSP	₦5,265.00
J0120051	CEFACLOR CAPS 500MG	₦438.75
J0120053	BRODCEF CEFIXIME 200MG TAB	₦263.25
J0120055	CEFIXIME SUSP 100MG 5ML  OCEFIX	₦2,457.00
J0120057	CEFIXIME 100MG 5ML SYRUP	₦1,755.00
J0120059	CEFIXIME 200MG TAB OCEFIX	₦157.95
J0120063	CEFIXIME 400MG TAB	₦210.60
J0120065	CEFIXIME DISPERSIBLE GRANULES 50MG	₦228.15
J0120067	GRAMOCEF O CEFIXIME 200MG	₦210.60
J0120069	NEFIXIME CEFIXIME 400 MG	₦2,106.00
J0120071	CEFPODOXIME 100MG TAB	₦263.25
J0120073	CEFPODOXIME 200MG TAB	₦263.25
J0120073B	CEFPODOXIME TAB	₦3,685.50
J0120075	CEFPODOXIME 40MG 5MLS	₦2,106.00
J0120077	CEFPODOXIME SYR	₦2,632.50
J0120079	TAMBAC SUSP	₦1,579.50
J0120081	CEFTAZIDIME 1G INJ	₦2,632.50
J0120083	CEFTRIAXONE 1G INJ	₦2,000.00
J0120085	CEFTRIAXONE 250MG INJ	₦2,000.00
J0120087	CEFTRIAXONE 500MG INJ	₦2,000.00
J0120089	MESPORIN INJ	₦2,106.00
J0120091	STARXON 1G INJ	₦5,265.00
J0120093	CEFUNAT CEFUROXIME 500MG TAB	₦438.75
J0120095	CEFUROXIME 500MG PER TAB	₦250.00
J0120097	CEFUROXIME 750MG INJ	₦1,579.50
J0120099	CEFUROXIME SUSP 125MG 5ML	₦1,842.75
J0120101	CEFUROXIME SUSP 250MG 5ML	₦1,842.75
J0120103	CEPODEM SUSP 40MG 5ML	₦2,106.00
J0120105	GEBEXIME CEFUROXIME 250MG	₦210.60
J0120107	POWERCEF 250MG INJ	₦1,316.25
J0120109	CHLORAMPHENICOL INJ	₦1,404.00
J0120111	CHLORAMPHENICOL SYRUP	₦1,579.50
J0120112	CHLOROPHENICOL EYE DROP	₦526.50
J0120112A	CHLORAMPHENICOL EAR DROP	₦526.50
J0120113	ELISCA CHLORAMHENICOL EYEDROP	₦526.50
J0120115	ELISCA CHLORAMPHENICOL EAR DROPS	₦526.50
J0120117	INTERFLOX CAP 500MG	₦175.50
J0120119	CIPROFLOXACIN 200MG INFUSION	₦2,000.00
J0120121	CIPROFLOXACIN 250MG TAB	₦175.50
J0120123	CIPROFLOXACIN 500MG PER TAB	₦250.00
J0120125	CIPROFLOXACIN EYE EAR DROP	₦1,053.00
J0120127	CIPRONOL CIPROFLOXACIN 500MG	₦702.00
J0120129	GECIP CIPROFLOXACIN INJ 200MG 100ML	₦877.50
J0120131	SHINFIELD CIPROFLOXACIN 500 MG	₦1,316.25
J0120133	CIPRO PLUS DEXA EYE EARDROPS	₦877.50
J0120135	CIPRO PLUS TINIDAZOLE 500 600MG TAB	₦175.50
J0120136	TINIDAZOLE OFLOXACIN 600 200MG	₦1,368.90
J0120137	MACLAR CLARITHROMYCIN 500	₦2,106.00
J0120139	CLOXACILLIN 250MG CAP	₦210.60
J0120141	CLOXACILLIN SYR 125MG 5ML	₦1,316.25
J0120145	DOXYCAP DOXYCYCLINE 100MG CAP	₦175.50
J0120149	ERYTHROMYCIN 250MG TAB	₦87.75
J0120151	ERYTHROMYCIN INJ 500MG	₦1,316.25
J0120153	ERYTHROMYCIN SYRUP 200MG 5ML	₦1,404.00
J0120155	VIXA ERYTHROMYCIN 500MG	₦1,140.75
J0120157	FLOXAPEN 125MG 5ML SYRUP	₦1,053.00
J0120159	FLUCLOXACILLIN 125MG 5ML BOT	₦877.50
J0120161	FLUCLOXACILLIN 250MG CAP	₦87.75
J0120163	FLUCLOXACILLIN 500MG CAP	₦87.75
J0120165	FLUCLOXACILLIN INJ 500MG	₦877.50
J0120167	LEVOFLOX LEVOFLOXACIN TAB	₦1,053.00
J0120169	TAVANIC LEVOFLOXACINE INFUSION 500MG	₦4,212.00
J0120169B	TAVANIC LEVOFLOXACIN 500MG	₦789.75
J0120171	MOXILFOXACIN 400MG TABS AVELON	₦6,142.50
J0120173	BAFNA NITROFURANTOIN 100MG	₦52.65
J0120175	NITROFRAT NITROFURANTOIN 100MG	₦70.20
J0120175	NITROFRAT NITROFURANTOIN 100MG	₦70.20
J0120177	OFLOSWIZ O OFLOXACIN 200MG ORINDAZOLE 500MG	₦1,737.45
J0120179	OFLOXACIN 200MG TAB TARIVID	₦2,983.50
J0120179A	OFLOXACIN 200MG TAB	₦1,561.95
J0120181	OFLOXACIN 400MG TABS	₦1,579.50
J0120183	TARIVID OFLOXACIN 200MG 100	₦298.35
J0120185	ABAKTAL 400MG INJECTION	₦1,755.00
J0120187	PEFLACINE 400MG TAB	₦2,106.00
J0120189	PERFLOXACIN 400MG TAB	₦1,579.50
J0120191	SPIRAMYCIN 3MU1 TAB	₦2,983.50
J0120193	SPIRONOLACTONE 50MG TAB	₦122.85
J0120195	STREPTOMYCIN 5MG INJECTION	₦1,755.00
J0120197	LETAN 250 TETRACYCLINE HYDROCHLORIDE CAPSULE	₦43.88
J0210003	KETOCONAZOLE 200MG TAB	₦43.88
J0210005	NIZORAL CREAM	₦2,281.50
J0210007	NIZORAL 200MG TAB	₦140.40
J0210025	FLUCONAZOLE CAP 50MG	₦87.75
J0210037	DIFLUCAN FLUCONAZOLE 50 MG  TAB PFIZER	₦965.25
J0210053	FLUCAMED FLUCONAZOLE 200MG	₦87.75
J0210055	FLUCAMED CAP 50MG	₦70.20
J0210144	CLEMASTINE 1MG1 TAB	₦175.50
J0210177	ITRANOX 100MG TAB	₦377.33
J0210185	Flucamed Syrup	₦1,140.75
J0220001	FLUCONAZOLE EARDROP	₦1,368.90
J0220002	FLUCONAZOLE PLUS TINIDAZOLE 150 100	₦1,404.00
J0220003	FLUCONAZOLE INFUSION	₦1,316.25
J0220004	FLUCONAZOLE SYR	₦1,579.50
J0410003	RIFAMPICIN 100MLS SYRUP	₦1,755.00
J0410005	RIFAMPICIN 60MLS SYRUP	₦1,333.80
J0410007	RIFAMPICIN 300MG PER CAP	₦87.75
J0410011	ISONIAZID 300MG TAB	₦52.65
J0410013	ISONIAZID SYRUP 120MLS	₦789.75
J0410015	PYRAZINAMIDE SYRUP	₦1,316.25
J0410017	PYRAZINAMIDE TAB 500MG	₦70.20
J0410019	ETHAMBUTOL 400MG TAB	₦87.75
J0420001	ETHABUMOL SYR	₦2,106.00
J0420002	RIFAMPICIN PLUS INH PLUSPYRAZINAMIDE PACK	₦4,387.50
J0420003	ISONIAZID 100MG TABS	₦70.20
J0420004	ZIEL RIFAMPICIN 300MG	₦35.10
J0510007	ACICLOVIR 200MG PER TAB	₦125.36
J0510007	ACICLOVIR 200MG PER TAB	₦125.36
J0510009	ACICLOVIR TAB 400MG	₦125.36
J0510011	ACICLOVIR 800 MG TAB RANBAXY	₦100.29
J0510014	TETRACT HIB VACCINE	₦12,285.00
J0510014A	TETRAXIM VACCINE	₦10,530.00
J0510014A	TETRAXIM VACCINE	₦10,530.00
J0510014A	TETRAXIM VACCINE	₦10,530.00
J0510018	ROUTINE IMMUNIZATION NPI	₦8,775.00
J0510019	VIREST 5PERCENT CREAM	₦3,773.25
J0510023	ZIDOVUDINE SYRUP 50MG 5MLS	₦2,386.80
J0510027	ZEFFIX 100MG TAB	₦928.57
J0510029	EVADINE 200MG TAB	₦7,897.50
J0510031	NEVIRAPINE 200MG TAB	₦7,897.50
J0510033	NEVIRAPINE SYRUP 240MLS	₦7,897.50
J0510035	COMBIVIR TAB 450MG	₦14,917.50
J0510037	DUOVIR 650MG TAB	₦16,672.50
J0510039	AVOCOMB 450MG TAB	₦134.55
J0520001	LAVUDINE SNP 40MG	₦4,387.50
J0520002	ARVED 450MG TAB	₦351.00
J0520003	LANSOPRAZOLE 30MG	₦154.44
J0520004	ZIDOVUDINE TAB	₦102.38
J0610003	RHOGAM  ANTI RH D IMMUNOGLOBULIN	₦52,650.00
J0610003	RHOGAM  ANTI RH D IMMUNOGLOBULIN	₦52,650.00
J0610005	HEPATITIS B IMMUNOGLOBULIN	₦97,500.00
J0610005	HEPATITIS B IMMUNOGLOBULIN	₦97,500.00
J0610007	ANTI D IMMUNOGLOBULIN INJECTION	₦45,000.00
J0710005	Hiberix sgl dose 0 5ml HIB	₦12,285.00
J0710009	Mencevax acwy	₦12,285.00
J0710011A	CERVARIX VACCINE	₦16,250.00
J0710011A	CERVARIX VACCINE	₦16,250.00
J0710011A	CERVARIX VACCINE	₦16,250.00
J0710011C	SHANCHOL ORAL CHOLERA VACCINE	₦14,040.00
J0710016	CHOLERA VACCINE	₦13,000.00
J0710016	CHOLERA VACCINE	₦13,000.00
J0710033	Pcv pneumococcal vaccine	₦14,040.00
J0710033	Pcv pneumococcal vaccine	₦14,040.00
J0710043	Prevenar prefilled syringe 0 5ml	₦17,550.00
J0710043	Prevenar prefilled syringe 0 5ml	₦17,550.00
J0710045	Synflorix  Pneumococcal Vaccine	₦17,550.00
J0710045	Synflorix  Pneumococcal Vaccine	₦17,550.00
J0710045	Synflorix  Pneumococcal Vaccine	₦17,550.00
J0710045	Synflorix  Pneumococcal Vaccine	₦17,550.00
J0710046	TETANUS VACCINE 0 5 ML SII	₦263.25
J0710046	TETANUS VACCINE 0 5 ML SII	₦263.25
J0710047	TETANUS TOXOID INJ 0 5MG	₦263.25
J0710047A	ATS ANTI TETANUS SERUM	₦2,106.00
J0710055A	BCG VACCINE	₦1,755.00
J0710065	T tab  typhoid  vaccine 10 ml	₦10,530.00
J0710069	Typhoid Vaccine 10ml	₦10,530.00
J0710073	Typbar 2 5ml	₦10,530.00
J0710075	Typherix pre filled syringe single dose 0 5ml	₦10,530.00
J0710125	HEPATITIS B VACCINE HBV ADULT	₦7,020.00
J0710125	HEPATITIS B VACCINE HBV ADULT	₦7,020.00
J0710162	HEPATITIS A VACCINE CHILD	₦17,550.00
J0710162	HEPATITIS A VACCINE CHILD	₦17,550.00
J0710163	Havrix 1440	₦20,182.50
J0710183	Rouvax sgl dose syr	₦1,755.00
J0710187	MEASLES VACCINE	₦1,755.00
J0710201	Trimovax single prefilled syringe	₦8,775.00
J0710204	Tritarix	₦12,285.00
J0710205	MMR vaccine single dose	₦7,897.50
J0710207	Priorix tetra	₦8,950.50
J0710211	IPV  Injectable Polio Vaccine	₦6,142.50
J0710212	BILTHOVEN IPV	₦5,265.00
J0710212A	POLPROTEC  IPV	₦7,020.00
J0710213	OPV  Oral Polio Vaccine	₦1,053.00
J0710213A	DPT VACCINE	₦3,510.00
J0710214	BIVALENT OPV	₦5,265.00
J0710227	ANTI RABIES	₦8,775.00
J0710227	ANTI RABIES	₦8,775.00
J0710227	ANTI RABIES	₦8,775.00
J0710231	Rotarix  Rotavirus Vaccine	₦9,828.00
J0710231	Rotarix  Rotavirus Vaccine	₦9,828.00
J0710243	GSK VARILRIX VARICELLA VACCINE	₦7,897.50
J0710243	GSK VARILRIX VARICELLA VACCINE	₦7,897.50
J0710245	Varicella	₦7,897.50
J0710245	Varicella	₦7,897.50
J0710247	Varilrix  Chicken Pox	₦13,000.00
J0710259	YELLOW FEVER	₦3,510.00
J0710273	PENTAVALENT VACCINE	₦1,755.00
J0710284	MENINGOCOCCAL 0 5ML VACCINE	₦13,162.50
J0710284	MENINGOCOCCAL 0 5ML VACCINE	₦13,162.50
J0710285	CSM MENINGOCOCCAL VACCINE	₦13,000.00
JEL20001	K Y JELLY 42G	₦1,368.90
JEL20001	K Y JELLY 42G	₦1,368.90
JEV20001	JEVITY	₦43,875.00
JOB20001	JOBELYN CAP	₦105.30
JOI20001	JOINT RENEW CAPS	₦140.40
JOI20002	JOINTLUBE HYALURONIC ACID PLUSGLU	₦2,106.00
JOI20003	JOINTACE PATCH	₦1,755.00
L0210001	ZOLADEX INJ 10 8MG	₦166,900.50
L0210001	ZOLADEX INJ 10 8MG	₦166,900.50
L0210005	TAMOXIFEN 20MG TAB	₦105.30
LAR20001	LARIDOX INJ	₦877.50
LEP20001	LEPONEX 100MG	₦491.40
LET20001	LETROZOLE 2 5MG	₦87.75
LEU20001	LEUPRORELIN  LEUPROLIDE  INJECTION	₦61,425.00
LEV20003	LEVITRA 10MG	₦11,135.48
LIQ20001	LIQUID PARAFFIN 120ML	₦649.35
LIV20001	ZLIV 52 CAPS	₦35.10
LIV20003	LIVOLIN FORTE X 30 CAPS	₦105.30
LIV20003	LIVOLIN FORTE X 30 CAPS	₦105.30
LOC20001	LOCARCORTEN VIOFORME CREAM	₦1,755.00
LOF20001	LOFEMINAL TAB  ONE PACK	₦351.00
LOP20001	LOPINAVIR RITONAVIR TAB	₦14,917.50
LUG20001	LUGOLS SOLUTION 100ML	₦702.00
M0110005	INDOMETHACINE CAP	₦17.55
M0110007	ABITREN 100MG TAB	₦149.18
M0110027	FLOTAC DICLOFENAC CHOLESTYRAMINE 75MG	₦193.05
M0110037	Olfen SR	₦149.18
M0110039	TRADYL INJ	₦526.50
M0110039	TRADYL INJ	₦526.50
M0110043	VOLTAREN EYE DROPS	₦4,387.50
M0110045	VOLTAREN RETARD 100MG TAB	₦150.93
M0110045	VOLTAREN RETARD 100MG TAB	₦150.93
M0110051	ACECLOFENAC 100MG TAB	₦35.10
M0110059	FELDENE INJ 20MG	₦526.50
M0110063	FELXICAM 20MG CAPS	₦35.10
M0110065	PIROXICAM 20MG CAP	₦35.10
M0110067	PIROXICAM INJECTION	₦175.50
M0110071	MELOXICAM TAB	₦78.98
M0110075	IBUPROFEN 200MG TAB	₦12.29
M0110077	IBUPROFEN 400MG TAB	₦35.10
M0110119	Naproxen	₦122.85
M0110121	NAPROXEN 250MG TAB	₦122.85
M0110131	NAXEN 500MG TAB  NAPROXEN	₦87.75
M0110145	Oruvail	₦242.19
M0110149	MEFENAMIC ACID 250MG TAB	₦43.88
M0110161	NIMESULIDE 100MG TAB	₦70.20
M0110163	NIMICA 100MG TAB	₦87.75
M0110165	NIMICA SYRUP	₦877.50
M0120001	ARTHROTEC 75MG TAB	₦105.30
M0120003	DICLOFENAC 100MG SUPPOSITORIES	₦263.25
M0120005	DICLOFENAC 12 5 SUPPOSITORY	₦175.50
M0120007	DICLOFENAC CREAM 1 TUBE	₦600.00
M0120009	DICLOMOL GEL 30MG	₦600.00
M0120011	PHILODIC DICLOFENAC 75MG 3ML INJECTION	₦122.85
M0120013	DICLOMOL DICLOFENAC 50MG ACETAMINOPHEN 500MG TAB	₦26.33
M0120015	DICLOFENAC PLUS CHOLESTYRAMINE 75MG TAB	₦193.05
M0120017	DOLOMETA B TAB	₦35.10
M0120019	DICLOFENAC MISOPROSTOL PER TAB	₦87.75
M0120021	DICLO NEUROBION TAB	₦263.25
M0120023	IBEX PER TAB	₦166.73
M0120025	IBUCALM IBUPROFEN 200 MG TAB	₦29.84
M0120027	IBUPROFEN PARACETAMOL 200 325MG TAB	₦87.75
M0120029	NUROFEN SYRUP	₦2,597.40
M0120031	SWIFEN IBRUPOFEN SYRUP 100ML 5ML	₦438.75
M0120033	TABALON 400MG TAB	₦877.50
M0120035	INDOCID 25MG CAP	₦5.27
M0120039	NIMESULIDE SUSP 60MLS	₦351.00
M0120041	NIMULID SUSP 30MLS	₦965.25
M0120043	NIMULID TAB 100MG	₦87.75
M0120045	NIMODIPINE 30MG TABS	₦526.50
M0120047	PILOXICAM PIROXICAM 20MG CAP	₦8.78
M0120049	PIROXICAM GEL TUBE	₦877.50
M0210001	FELDENE GEL	₦2,632.50
M0210011	LOFNAC GEL	₦351.00
M0210013	Olfen gel	₦2,018.25
M0210015	VOLTAREN EMULGEL  50g	₦3,159.00
M0210019	ZETGEL CREAM	₦631.80
M0210021	DEEP HEAT SPRAY	₦3,334.50
M0220002	FASTUM KETOPROFEN GEL  SMALL	₦2,720.25
M0220003	KETOPROFEN 200MG TAB	₦87.75
M0220003A	KETOTIFEN EYE DROP	₦3,510.00
M0220005	KETOROLAC 30MG INJ	₦351.00
M0310001	ROBINAX 500MG PER TAB	₦140.40
M0310003	NORFLEX TAB	₦87.75
M0310005	ANOROL TABLET	₦35.10
M0310007	NORGESIC TAB	₦52.65
M0310009	ACLOFEN PER TAB	₦70.20
M0310013	SIRDALUD TIZANIDINE 2 MG	₦117.59
M0320001	METHOCARBAMOL INJ IGM ROBINAX	₦87.75
M0320003	METHOCARBAMOL DOBAXIN TAB	₦87.75
M0410001	ALLOPURINOL 100MG TAB	₦77.22
M0410001	ALLOPURINOL 100MG TAB	₦77.22
M0410003	ALLOPURINOL 300MG TAB	₦87.75
M0410005	ZYLORIC 100MG TAB	₦70.20
M0410005	ZYLORIC 100MG TAB	₦70.20
